date,title,content,source,url,keyword,text,sentiment,confidence,topic
2025-05-30,Elon Musk departs DC with a black eye and a tattered reputation,"Elon Musk appeared alongside President Trump for a press conference in the Oval Office Friday, perhaps for the last time, with a noticeable black eye that he says he got from his young son. ""I said, 'Go ahead, punch me in the face.' And he did,"" he said. Musk…",The Verge,https://www.theverge.com/elon-musk/677411/elon-musk-doge-trump-black-eye-tesla,Tesla,"Elon Musk departs DC with a black eye and a tattered reputation. Elon Musk appeared alongside President Trump for a press conference in the Oval Office Friday, perhaps for the last time, with a noticeable black eye that he says he got from his young son. ""I said, 'Go ahead, punch me in the face.' And he did,"" he said. Musk…",Neutral,0.9991531372070312,Tesla
2025-05-21,Musk under fire after misleading policy apparently deceived Tesla customers: 'I don't want to be associated with that anymore',It could discourage drivers from making their next car an EV.,Yahoo Entertainment,https://finance.yahoo.com/news/musk-under-fire-misleading-policy-110016226.html,Tesla,Musk under fire after misleading policy apparently deceived Tesla customers: 'I don't want to be associated with that anymore'. It could discourage drivers from making their next car an EV.,Negative,0.9997416138648987,Tesla
2025-05-18,"VW changed its culture and embraced Rivian's 'startup DNA' in its partnership with the Tesla rival, software chief says",Rivian and VW struck a $5 billion deal last year to form a joint venture to develop next-generation EV technology.,Business Insider,https://www.businessinsider.com/rivian-software-chief-vw-has-embraced-tesla-rivals-startup-dna-2025-5,Tesla,"VW changed its culture and embraced Rivian's 'startup DNA' in its partnership with the Tesla rival, software chief says. Rivian and VW struck a $5 billion deal last year to form a joint venture to develop next-generation EV technology.",Neutral,0.9834057092666626,Tesla
2025-05-26,BYD just fired another shot in China's EV price war — and investors are worried,Shares in some of Tesla's biggest Chinese rivals fell on Monday after BYD's price cuts fueled fears over the country's brutally competitive EV sector.,Business Insider,https://www.businessinsider.com/byd-price-cuts-chinese-ev-makers-stock-prices-geely-tesla-2025-5,Tesla,BYD just fired another shot in China's EV price war — and investors are worried. Shares in some of Tesla's biggest Chinese rivals fell on Monday after BYD's price cuts fueled fears over the country's brutally competitive EV sector.,Negative,0.9999970197677612,Tesla
2025-06-02,Elon Musk said DOGE 'became the whipping boy' for all government problems,"Musk said DOGE ""is going to continue, just as a way of life.""",Business Insider,https://www.businessinsider.com/elon-musk-doge-became-whipping-boy-for-everything-2025-6,Tesla,"Elon Musk said DOGE 'became the whipping boy' for all government problems. Musk said DOGE ""is going to continue, just as a way of life.""",Negative,0.7918645739555359,Tesla
2025-05-29,Elon Musk thanks Trump as he says his time as a US government employee is coming to an end,"Elon Musk thanked President Donald Trump amid his step back from politics and said the DOGE mission will ""only strengthen over time.""",Business Insider,https://www.businessinsider.com/elon-musk-thanks-trump-stepping-back-doge-politics-white-house-2025-5,Tesla,"Elon Musk thanks Trump as he says his time as a US government employee is coming to an end. Elon Musk thanked President Donald Trump amid his step back from politics and said the DOGE mission will ""only strengthen over time.""",Neutral,0.8229842185974121,Tesla
2025-05-14,WWII Vet Destroys Tesla With a Tank: ‘We’ve Crushed Fascism Before and We’ll Crush it Again’,Watch a 98-year-old veteran absolutely destroy a Tesla.,Gizmodo.com,https://gizmodo.com/wwii-vet-destroys-tesla-with-a-tank-weve-crushed-fascism-before-and-well-crush-it-again-2000602123,Tesla,WWII Vet Destroys Tesla With a Tank: ‘We’ve Crushed Fascism Before and We’ll Crush it Again’. Watch a 98-year-old veteran absolutely destroy a Tesla.,Neutral,0.9641464352607727,Tesla
2025-06-04,Residents Aggravated as Tesla Dumps Dozens of Cybertrucks in Shopping Center,,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4712076b-a23a-425f-953c-9b107675c540,Tesla,Residents Aggravated as Tesla Dumps Dozens of Cybertrucks in Shopping Center. ,Neutral,0.9328804016113281,Tesla
2025-06-02,"Tesla not keen on local production, minister says, as India finalises EV policy",,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a1e54c45-c456-4d14-8127-6a20d8a81cff,Tesla,"Tesla not keen on local production, minister says, as India finalises EV policy. ",Neutral,0.9998468160629272,Both
2025-06-06,"Homeowner speaks out after strange Tesla policy leaves resident footing $6,000 power bill: 'It seems absurd'",,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_464c57f7-d480-4a47-a1a5-9ddc9fd9a386,Tesla,"Homeowner speaks out after strange Tesla policy leaves resident footing $6,000 power bill: 'It seems absurd'. ",Neutral,0.9908857345581055,Tesla
2025-06-02,Tesla facing new challenge as its EV sales decline in Europe,"Tesla's (TSLA) EV sales continue to suffer in the European auto market, according to a Reuters report. Yahoo Finance senior autos reporter Pras Subramanian...",Yahoo Entertainment,https://finance.yahoo.com/video/tesla-facing-challenge-ev-sales-192501527.html,Tesla,"Tesla facing new challenge as its EV sales decline in Europe. Tesla's (TSLA) EV sales continue to suffer in the European auto market, according to a Reuters report. Yahoo Finance senior autos reporter Pras Subramanian...",Negative,0.9999996423721313,Tesla
2025-06-02,3 members of the 'Tesla mafia' share what they learned from Elon Musk's company,,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_fc2c3527-c208-4dd4-9cd3-a022733677f3,Tesla,3 members of the 'Tesla mafia' share what they learned from Elon Musk's company. ,Neutral,0.999988317489624,Tesla
2025-06-06,"Elon Musk vs. Trump: $34B Wipeout, Tesla Crashes, and Washington Turns Cold",,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4aec77a6-3ddc-4570-b190-42d6748abc8a,Tesla,"Elon Musk vs. Trump: $34B Wipeout, Tesla Crashes, and Washington Turns Cold. ",Neutral,0.999101996421814,Tesla
2025-05-20,Zoox's Self-Driving Test Fleet Is Coming to Atlanta,"It's the Amazon-owned company's seventh test market, with plans to start autonomous driving there this summer.",CNET,https://www.cnet.com/roadshow/news/zooxs-self-driving-test-fleet-is-coming-to-atlanta/,Tesla,"Zoox's Self-Driving Test Fleet Is Coming to Atlanta. It's the Amazon-owned company's seventh test market, with plans to start autonomous driving there this summer.",Neutral,0.999961256980896,Unknown
2025-05-21,Steve Bannon says 'everything changed' for Musk after Trump publicly denied that the CEO would receive a secret China briefing,"Bannon, a former White House chief strategist during President Trump's first term, has long been a critic of Musk and other tech executives.",Business Insider,https://www.businessinsider.com/steve-bannon-musk-trump-china-pentagon-briefing-doge-changes-2025-5,Tesla,"Steve Bannon says 'everything changed' for Musk after Trump publicly denied that the CEO would receive a secret China briefing. Bannon, a former White House chief strategist during President Trump's first term, has long been a critic of Musk and other tech executives.",Neutral,0.8735529184341431,Unknown
2025-06-07,Musk Deletes His ‘Really Big Bomb’ Claiming Trump Appears in Epstein Files,The billionaire appears to be trying to walk back from his clash with the president.,Gizmodo.com,https://gizmodo.com/musk-deletes-his-really-big-bomb-claiming-trump-appears-in-epstein-files-2000612895,Tesla,Musk Deletes His ‘Really Big Bomb’ Claiming Trump Appears in Epstein Files. The billionaire appears to be trying to walk back from his clash with the president.,Neutral,0.9994516968727112,Unknown
2025-06-09,China's electric cars are becoming slicker and cheaper - but is there a deeper cost?,The future for EVs will inevitably involve China. But where does that leave the UK and Europe markets – and what of the questions around national security?,BBC News,https://www.bbc.com/news/articles/cy8d4v69jw6o,Tesla,China's electric cars are becoming slicker and cheaper - but is there a deeper cost?. The future for EVs will inevitably involve China. But where does that leave the UK and Europe markets – and what of the questions around national security?,Neutral,0.9874301552772522,Unknown
2025-05-29,Elon Musk's right-hand man is leaving DOGE too,"Steve Davis, who is also a leader at The Boring Company, is exiting the DOGE office on the heels of Elon Musk's departure.",Business Insider,https://www.businessinsider.com/steve-davis-boring-company-leaving-dodge-elon-musk-trump-2025-5,Tesla,"Elon Musk's right-hand man is leaving DOGE too. Steve Davis, who is also a leader at The Boring Company, is exiting the DOGE office on the heels of Elon Musk's departure.",Neutral,0.9615875482559204,Tesla
2025-05-28,"Elon Musk said he's spent 'too much time on politics' this year, in an interview with Ars Technica","Elon Musk spoke with Ars Technica's space editor before SpaceX launched a problem Starship flight. Musk said he's spent ""too much time"" in politics.",Business Insider,https://www.businessinsider.com/elon-musk-says-too-much-politics-this-year-2025-5,Tesla,"Elon Musk said he's spent 'too much time on politics' this year, in an interview with Ars Technica. Elon Musk spoke with Ars Technica's space editor before SpaceX launched a problem Starship flight. Musk said he's spent ""too much time"" in politics.",Neutral,0.9996834993362427,Tesla
2025-06-04,"Elon Musk abused his DOGE gig to benefit himself, Tesla, and his other companies more than 100 times, Elizabeth Warren's office says","Elon Musk's actions in the White House violated norms ""at an astonishing pace"" for government workers, Elizabeth Warren's office said in a report.",Business Insider,https://www.businessinsider.com/elon-musk-doge-tesla-spacex-xai-ceo-trump-elizabeth-warren-2025-6,Tesla,"Elon Musk abused his DOGE gig to benefit himself, Tesla, and his other companies more than 100 times, Elizabeth Warren's office says. Elon Musk's actions in the White House violated norms ""at an astonishing pace"" for government workers, Elizabeth Warren's office said in a report.",Negative,0.9969779253005981,Tesla
2025-05-14,"Rivian and VW's new $22,500 car proves cheap EVs don't have to be low-tech, the Tesla rival's software boss says","""Inexpensive cars shouldn't be cars with limited features,"" Wassym Bensaid, Rivian's chief software officer, told  Business Insider.",Business Insider,https://www.businessinsider.com/rivians-software-chief-affordable-evs-dont-need-be-low-tech-2025-5,Tesla,"Rivian and VW's new $22,500 car proves cheap EVs don't have to be low-tech, the Tesla rival's software boss says. ""Inexpensive cars shouldn't be cars with limited features,"" Wassym Bensaid, Rivian's chief software officer, told  Business Insider.",Neutral,0.998375654220581,Tesla
